Gene,V,F,R,T,O_max
Gene_480,1.0,8.0,3.0628517823639774,8.5,0
Gene_511,1.0,8.0,4.904315196998123,8.5,0
Gene_510,1.0,8.0,5.420262664165103,8.5,0
Gene_509,1.0,8.0,6.613508442776736,8.5,0
Gene_508,1.0,8.0,6.132270168855535,8.5,0
Gene_507,1.0,8.0,6.258911819887429,8.5,0
Gene_506,1.0,8.0,5.834896810506567,8.5,0
Gene_505,1.0,8.0,5.1923076923076925,8.5,0
Gene_504,1.0,8.0,5.859287054409005,8.5,0
Gene_503,1.0,8.0,6.312382739212008,8.5,0
Gene_502,1.0,8.0,5.335834896810506,8.5,0
Gene_501,1.0,8.0,5.0722326454033775,8.5,0
Gene_500,1.0,8.0,3.522514071294559,8.5,0
Gene_499,1.0,8.0,6.130393996247655,8.5,0
Gene_498,1.0,8.0,5.073170731707317,8.5,0
Gene_497,1.0,8.0,5.4080675422138835,8.5,0
Gene_496,1.0,8.0,3.9455909943714818,8.5,0
Gene_527,1.0,8.0,4.544090056285178,8.5,0
Gene_526,1.0,8.0,5.793621013133208,8.5,0
Gene_525,1.0,8.0,4.601313320825516,8.5,0
Gene_524,1.0,8.0,4.625703564727955,8.5,0
Gene_523,1.0,8.0,4.879924953095685,8.5,0
Gene_522,1.0,8.0,4.601313320825516,8.5,0
Gene_521,1.0,8.0,4.886491557223264,8.5,0
Gene_520,1.0,8.0,4.107879924953096,8.5,0
Gene_519,1.0,8.0,5.00281425891182,8.5,0
Gene_518,1.0,8.0,4.780487804878049,8.5,0
Gene_517,1.0,8.0,5.914634146341465,8.5,0
Gene_516,1.0,8.0,5.833020637898687,8.5,0
Gene_515,1.0,8.0,5.5553470919324575,8.5,0
Gene_514,1.0,8.0,3.5009380863039397,8.5,0
Gene_513,1.0,8.0,3.5750469043151964,8.5,0
Gene_512,1.0,8.0,5.7091932457786125,8.5,0
Gene_543,1.0,8.0,5.075984990619137,8.5,0
Gene_542,1.0,8.0,5.5140712945591,8.5,0
Gene_541,1.0,8.0,5.101313320825516,8.5,0
Gene_540,1.0,8.0,4.426829268292683,8.5,0
Gene_539,1.0,8.0,4.6754221388367725,8.5,0
Gene_538,1.0,8.0,3.49906191369606,8.5,0
Gene_537,1.0,8.0,4.7439024390243905,8.5,0
Gene_536,1.0,8.0,4.090056285178236,8.5,0
Gene_535,1.0,8.0,4.461538461538462,8.5,0
Gene_534,1.0,8.0,5.457786116322701,8.5,0
Gene_533,1.0,8.0,5.1041275797373356,8.5,0
Gene_532,1.0,8.0,4.290806754221388,8.5,0
Gene_531,1.0,8.0,3.818949343339587,8.5,0
Gene_530,1.0,8.0,4.478424015009381,8.5,0
Gene_529,1.0,8.0,4.9399624765478425,8.5,0
Gene_528,1.0,8.0,4.202626641651031,8.5,0
Gene_559,1.0,8.0,4.4202626641651035,8.5,0
Gene_558,1.0,8.0,4.24015009380863,8.5,0
Gene_557,1.0,8.0,4.894934333958724,8.5,0
Gene_556,1.0,8.0,5.24577861163227,8.5,0
Gene_555,1.0,8.0,4.331144465290807,8.5,0
Gene_554,1.0,8.0,4.7926829268292686,8.5,0
Gene_553,1.0,8.0,4.843339587242026,8.5,0
Gene_552,1.0,8.0,5.841463414634147,8.5,0
Gene_551,1.0,8.0,5.364915572232646,8.5,0
Gene_550,1.0,8.0,4.816135084427767,8.5,0
Gene_549,1.0,8.0,4.876172607879925,8.5,0
Gene_548,1.0,8.0,7.653846153846154,8.5,0
Gene_547,1.0,8.0,3.963414634146342,8.5,0
Gene_546,1.0,8.0,5.922138836772984,8.5,0
Gene_545,1.0,8.0,4.783302063789868,8.5,0
Gene_544,1.0,8.0,5.910881801125703,8.5,0
Gene_575,1.0,8.0,6.309568480300188,8.5,0
Gene_574,1.0,8.0,4.854596622889305,8.5,0
Gene_573,1.0,8.0,5.907129455909944,8.5,0
Gene_572,1.0,8.0,6.3198874296435275,8.5,0
Gene_571,1.0,8.0,4.377110694183865,8.5,0
Gene_570,1.0,8.0,4.674484052532833,8.5,0
Gene_569,1.0,8.0,5.23452157598499,8.5,0
Gene_568,1.0,8.0,4.378986866791744,8.5,0
Gene_567,1.0,8.0,4.140712945590995,8.5,0
Gene_566,1.0,8.0,5.644465290806754,8.5,0
Gene_565,1.0,8.0,4.582551594746716,8.5,0
Gene_564,1.0,8.0,4.394934333958725,8.5,0
Gene_563,1.0,8.0,4.685741088180112,8.5,0
Gene_562,1.0,8.0,5.068480300187618,8.5,0
Gene_561,1.0,8.0,6.029080675422139,8.5,0
Gene_560,1.0,8.0,5.189493433395872,8.5,0
Gene_591,1.0,8.0,4.369606003752345,8.5,0
Gene_590,1.0,8.0,5.702626641651031,8.5,0
Gene_589,1.0,8.0,4.906191369606004,8.5,0
Gene_588,1.0,8.0,5.364915572232646,8.5,0
Gene_587,1.0,8.0,4.031894934333958,8.5,0
Gene_586,1.0,8.0,4.969043151969982,8.5,0
Gene_585,1.0,8.0,4.570356472795497,8.5,0
Gene_584,1.0,8.0,4.372420262664165,8.5,0
Gene_583,1.0,8.0,4.147279549718574,8.5,0
Gene_582,1.0,8.0,4.598499061913696,8.5,0
Gene_581,1.0,8.0,4.171669793621014,8.5,0
Gene_580,1.0,8.0,4.425891181988743,8.5,0
Gene_579,1.0,8.0,3.6285178236397746,8.5,0
Gene_578,1.0,8.0,5.240150093808631,8.5,0
Gene_577,1.0,8.0,5.982176360225141,8.5,0
Gene_576,1.0,8.0,5.889305816135084,8.5,0
Gene_607,1.0,8.0,4.287054409005629,8.5,0
Gene_606,1.0,8.0,5.201688555347092,8.5,0
Gene_605,1.0,8.0,4.293621013133208,8.5,0
Gene_604,1.0,8.0,6.301125703564728,8.5,0
Gene_603,1.0,8.0,4.9202626641651035,8.5,0
Gene_602,1.0,8.0,4.366791744840525,8.5,0
Gene_601,1.0,8.0,4.808630393996248,8.5,0
Gene_600,1.0,8.0,6.186679174484054,8.5,0
Gene_599,1.0,8.0,4.951219512195122,8.5,0
Gene_598,1.0,8.0,4.422138836772983,8.5,0
Gene_597,1.0,8.0,4.25984990619137,8.5,0
Gene_596,1.0,8.0,5.378048780487806,8.5,0
Gene_595,1.0,8.0,5.142589118198875,8.5,0
Gene_594,1.0,8.0,4.681988742964353,8.5,0
Gene_593,1.0,8.0,3.4333958724202622,8.5,0
Gene_592,1.0,8.0,6.0919324577861165,8.5,0
Gene_623,1.0,8.0,5.083489681050657,8.5,0
Gene_622,1.0,8.0,3.7129455909943716,8.5,0
Gene_621,1.0,8.0,5.203564727954973,8.5,0
Gene_620,1.0,8.0,5.554409005628518,8.5,0
Gene_619,1.0,8.0,6.163227016885553,8.5,0
Gene_618,1.0,8.0,4.515009380863039,8.5,0
Gene_617,1.0,8.0,4.603189493433396,8.5,0
Gene_616,1.0,8.0,5.414634146341464,8.5,0
Gene_615,1.0,8.0,4.849906191369606,8.5,0
Gene_614,1.0,8.0,5.764540337711069,8.5,0
Gene_613,1.0,8.0,6.794559099437149,8.5,0
Gene_612,1.0,8.0,3.168855534709193,8.5,0
Gene_611,1.0,8.0,4.711069418386492,8.5,0
Gene_610,1.0,8.0,5.852720450281426,8.5,0
Gene_609,1.0,8.0,5.126641651031894,8.5,0
Gene_608,1.0,8.0,4.084427767354597,8.5,0
Gene_639,1.0,8.0,5.4249530956848036,8.5,0
Gene_638,1.0,8.0,5.348968105065666,8.5,0
Gene_637,1.0,8.0,4.088180112570356,8.5,0
Gene_636,1.0,8.0,4.566604127579738,8.5,0
Gene_635,1.0,8.0,4.099437148217636,8.5,0
Gene_634,1.0,8.0,4.723264540337711,8.5,0
Gene_633,1.0,8.0,3.835834896810506,8.5,0
Gene_632,1.0,8.0,5.384615384615384,8.5,0
Gene_631,1.0,8.0,3.6135084427767348,8.5,0
Gene_630,1.0,8.0,4.345215759849906,8.5,0
Gene_629,1.0,8.0,4.424953095684803,8.5,0
Gene_628,1.0,8.0,5.25703564727955,8.5,0
Gene_627,1.0,8.0,5.049718574108818,8.5,0
Gene_626,1.0,8.0,4.49155722326454,8.5,0
Gene_625,1.0,8.0,4.465290806754221,8.5,0
Gene_624,1.0,8.0,2.6407129455909937,8.5,0
Gene_655,1.0,8.0,2.964352720450281,8.5,0
Gene_654,1.0,8.0,5.875234521575985,8.5,0
Gene_653,1.0,8.0,5.278611632270169,8.5,0
Gene_652,1.0,8.0,4.930581613508443,8.5,0
Gene_651,1.0,8.0,4.1482176360225145,8.5,0
Gene_650,1.0,8.0,4.820825515947467,8.5,0
Gene_649,1.0,8.0,4.509380863039399,8.5,0
Gene_648,1.0,8.0,6.4906191369606,8.5,0
Gene_647,1.0,8.0,5.324577861163227,8.5,0
Gene_646,1.0,8.0,4.842401500938086,8.5,0
Gene_645,1.0,8.0,5.536585365853659,8.5,0
Gene_644,1.0,8.0,4.277673545966229,8.5,0
Gene_643,1.0,8.0,5.833958724202627,8.5,0
Gene_642,1.0,8.0,5.410881801125703,8.5,0
Gene_641,1.0,8.0,3.720450281425891,8.5,0
Gene_640,1.0,8.0,3.3330206378986866,8.5,0
Gene_671,1.0,8.0,4.465290806754221,8.5,0
Gene_670,1.0,8.0,5.3836772983114445,8.5,0
Gene_669,1.0,8.0,5.3761726078799255,8.5,0
Gene_668,1.0,8.0,6.044090056285178,8.5,0
Gene_667,1.0,8.0,6.695121951219512,8.5,0
Gene_666,1.0,8.0,6.889305816135085,8.5,0
Gene_665,1.0,8.0,5.318011257035647,8.5,0
Gene_664,1.0,8.0,4.924015009380863,8.5,0
Gene_663,1.0,8.0,5.1998123827392115,8.5,0
Gene_662,1.0,8.0,5.123827392120075,8.5,0
Gene_661,1.0,8.0,4.434333958724203,8.5,0
Gene_660,1.0,8.0,6.041275797373359,8.5,0
Gene_659,1.0,8.0,5.688555347091933,8.5,0
Gene_658,1.0,8.0,4.909943714821764,8.5,0
Gene_657,1.0,8.0,3.9333958724202622,8.5,0
Gene_656,1.0,8.0,6.233583489681051,8.5,0
Gene_687,1.0,8.0,4.715759849906192,8.5,0
Gene_686,1.0,8.0,5.5600375234521575,8.5,0
Gene_685,1.0,8.0,3.950281425891182,8.5,0
Gene_684,1.0,8.0,3.8499061913696058,8.5,0
Gene_683,1.0,8.0,5.428705440900563,8.5,0
Gene_682,1.0,8.0,5.026266416510319,8.5,0
Gene_681,1.0,8.0,5.181988742964353,8.5,0
Gene_680,1.0,8.0,5.00093808630394,8.5,0
Gene_679,1.0,8.0,3.7410881801125706,8.5,0
Gene_678,1.0,8.0,4.674484052532833,8.5,0
Gene_677,1.0,8.0,6.105065666041276,8.5,0
Gene_676,1.0,8.0,4.120075046904315,8.5,0
Gene_675,1.0,8.0,4.761726078799249,8.5,0
Gene_674,1.0,8.0,5.566604127579737,8.5,0
Gene_673,1.0,8.0,4.483114446529081,8.5,0
Gene_672,1.0,8.0,5.4718574108818006,8.5,0
Gene_703,1.0,8.0,4.909005628517823,8.5,0
Gene_702,1.0,8.0,5.921200750469043,8.5,0
Gene_701,1.0,8.0,4.618198874296436,8.5,0
Gene_700,1.0,8.0,4.988742964352721,8.5,0
Gene_699,1.0,8.0,5.7485928705440905,8.5,0
Gene_698,1.0,8.0,4.156660412757974,8.5,0
Gene_697,1.0,8.0,5.747654784240151,8.5,0
Gene_696,1.0,8.0,4.417448405253283,8.5,0
Gene_695,1.0,8.0,4.51031894934334,8.5,0
Gene_694,1.0,8.0,5.412757973733584,8.5,0
Gene_693,1.0,8.0,3.9108818011257034,8.5,0
Gene_692,1.0,8.0,4.405253283302064,8.5,0
Gene_691,1.0,8.0,4.793621013133208,8.5,0
Gene_690,1.0,8.0,5.301125703564729,8.5,0
Gene_689,1.0,8.0,4.545028142589118,8.5,0
Gene_688,1.0,8.0,5.717636022514071,8.5,0
Gene_719,1.0,8.0,5.124765478424015,8.5,0
Gene_718,1.0,8.0,5.892120075046905,8.5,0
Gene_717,1.0,8.0,6.070356472795497,8.5,0
Gene_716,1.0,8.0,4.106003752345216,8.5,0
Gene_715,1.0,8.0,4.934333958724203,8.5,0
Gene_714,1.0,8.0,5.409943714821763,8.5,0
Gene_713,1.0,8.0,4.551594746716698,8.5,0
Gene_712,1.0,8.0,6.793621013133208,8.5,0
Gene_711,1.0,8.0,5.202626641651031,8.5,0
Gene_710,1.0,8.0,5.25046904315197,8.5,0
Gene_709,1.0,8.0,5.086303939962477,8.5,0
Gene_708,1.0,8.0,5.737335834896811,8.5,0
Gene_707,1.0,8.0,6.643527204502815,8.5,0
Gene_706,1.0,8.0,4.541275797373358,8.5,0
Gene_705,1.0,8.0,3.8780487804878048,8.5,0
Gene_704,1.0,8.0,3.0431519699812384,8.5,0
Gene_735,1.0,8.0,3.823639774859287,8.5,0
Gene_734,1.0,8.0,4.544090056285178,8.5,0
Gene_733,1.0,8.0,3.6106941838649154,8.5,0
Gene_732,1.0,8.0,4.412757973733584,8.5,0
Gene_731,1.0,8.0,3.2898686679174483,8.5,0
Gene_730,1.0,8.0,5.378986866791745,8.5,0
Gene_729,1.0,8.0,6.172607879924953,8.5,0
Gene_728,1.0,8.0,4.7120075046904315,8.5,0
Gene_727,1.0,8.0,6.276735459662289,8.5,0
Gene_726,1.0,8.0,4.287054409005629,8.5,0
Gene_725,1.0,8.0,5.297373358348968,8.5,0
Gene_724,1.0,8.0,5.229831144465291,8.5,0
Gene_723,1.0,8.0,5.8517823639774855,8.5,0
Gene_722,1.0,8.0,4.385553470919325,8.5,0
Gene_721,1.0,8.0,4.220450281425891,8.5,0
Gene_720,1.0,8.0,5.971857410881801,8.5,0
Gene_751,1.0,8.0,5.0797373358348965,8.5,0
Gene_750,1.0,8.0,6.112570356472795,8.5,0
Gene_749,1.0,8.0,5.038461538461538,8.5,0
Gene_748,1.0,8.0,4.73827392120075,8.5,0
Gene_747,1.0,8.0,3.560975609756097,8.5,0
Gene_746,1.0,8.0,7.326454033771107,8.5,0
Gene_745,1.0,8.0,5.300187617260788,8.5,0
Gene_744,1.0,8.0,4.25515947467167,8.5,0
Gene_743,1.0,8.0,5.919324577861164,8.5,0
Gene_742,1.0,8.0,5.044090056285179,8.5,0
Gene_741,1.0,8.0,6.088180112570356,8.5,0
Gene_740,1.0,8.0,3.845215759849906,8.5,0
Gene_739,1.0,8.0,5.045966228893058,8.5,0
Gene_738,1.0,8.0,4.772983114446529,8.5,0
Gene_737,1.0,8.0,4.290806754221388,8.5,0
Gene_736,1.0,8.0,3.8611632270168856,8.5,0
Gene_767,1.0,8.0,3.9380863039399623,8.5,0
Gene_766,1.0,8.0,5.516885553470919,8.5,0
Gene_765,1.0,8.0,4.643527204502814,8.5,0
Gene_764,1.0,8.0,6.1801125703564725,8.5,0
Gene_763,1.0,8.0,4.205440900562852,8.5,0
Gene_762,1.0,8.0,5.058161350844278,8.5,0
Gene_761,1.0,8.0,3.697936210131332,8.5,0
Gene_760,1.0,8.0,5.333958724202627,8.5,0
Gene_759,1.0,8.0,3.892120075046904,8.5,0
Gene_758,1.0,8.0,4.75140712945591,8.5,0
Gene_757,1.0,8.0,4.76454033771107,8.5,0
Gene_756,1.0,8.0,4.979362101313321,8.5,0
Gene_755,1.0,8.0,4.062851782363977,8.5,0
Gene_754,1.0,8.0,6.2439024390243905,8.5,0
Gene_753,1.0,8.0,3.49718574108818,8.5,0
Gene_752,1.0,8.0,4.804878048780488,8.5,0
Gene_783,1.0,8.0,6.889305816135085,8.5,0
Gene_782,1.0,8.0,5.283302063789868,8.5,0
Gene_781,1.0,8.0,3.844277673545966,8.5,0
Gene_780,1.0,8.0,5.4446529080675425,8.5,0
Gene_779,1.0,8.0,4.083489681050657,8.5,0
Gene_778,1.0,8.0,5.253283302063791,8.5,0
Gene_777,1.0,8.0,5.185741088180112,8.5,0
Gene_776,1.0,8.0,4.456848030018762,8.5,0
Gene_775,1.0,8.0,5.614446529080675,8.5,0
Gene_774,1.0,8.0,4.48499061913696,8.5,0
Gene_773,1.0,8.0,6.216697936210132,8.5,0
Gene_772,1.0,8.0,5.531894934333959,8.5,0
Gene_771,1.0,8.0,5.49249530956848,8.5,0
Gene_770,1.0,8.0,3.6360225140712945,8.5,0
Gene_769,1.0,8.0,3.8846153846153846,8.5,0
Gene_768,1.0,8.0,4.882739212007505,8.5,0
Gene_799,1.0,8.0,4.454971857410881,8.5,0
Gene_798,1.0,8.0,4.434333958724203,8.5,0
Gene_797,1.0,8.0,4.054409005628518,8.5,0
Gene_796,1.0,8.0,4.51031894934334,8.5,0
Gene_795,1.0,8.0,5.25703564727955,8.5,0
Gene_794,1.0,8.0,6.217636022514071,8.5,0
Gene_793,1.0,8.0,4.803939962476548,8.5,0
Gene_792,1.0,8.0,5.783302063789869,8.5,0
Gene_791,1.0,8.0,4.132270168855535,8.5,0
Gene_790,1.0,8.0,5.580675422138837,8.5,0
Gene_789,1.0,8.0,4.715759849906192,8.5,0
Gene_788,1.0,8.0,4.334896810506566,8.5,0
Gene_787,1.0,8.0,3.6688555347091927,8.5,0
Gene_786,1.0,8.0,4.284240150093809,8.5,0
Gene_785,1.0,8.0,4.473733583489681,8.5,0
Gene_784,1.0,8.0,4.179174484052533,8.5,0
Gene_815,1.0,8.0,5.8808630393996255,8.5,0
Gene_814,1.0,8.0,6.0769230769230775,8.5,0
Gene_813,1.0,8.0,4.212945590994371,8.5,0
Gene_812,1.0,8.0,5.891181988742964,8.5,0
Gene_811,1.0,8.0,4.952157598499062,8.5,0
Gene_810,1.0,8.0,6.0281425891181994,8.5,0
Gene_809,1.0,8.0,5.0994371482176355,8.5,0
Gene_808,1.0,8.0,4.733583489681051,8.5,0
Gene_807,1.0,8.0,5.217636022514071,8.5,0
Gene_806,1.0,8.0,3.409005628517823,8.5,0
Gene_805,1.0,8.0,3.5759849906191365,8.5,0
Gene_804,1.0,8.0,3.0741088180112563,8.5,0
Gene_803,1.0,8.0,3.49437148217636,8.5,0
Gene_802,1.0,8.0,4.371482176360225,8.5,0
Gene_801,1.0,8.0,5.509380863039399,8.5,0
Gene_800,1.0,8.0,5.469981238273921,8.5,0
Gene_831,1.0,8.0,5.608818011257036,8.5,0
Gene_830,1.0,8.0,3.7317073170731705,8.5,0
Gene_829,1.0,8.0,4.0403377110694185,8.5,0
Gene_828,1.0,8.0,5.379924953095685,8.5,0
Gene_827,1.0,8.0,4.085365853658536,8.5,0
Gene_826,1.0,8.0,3.3986866791744843,8.5,0
Gene_825,1.0,8.0,4.3517823639774855,8.5,0
Gene_824,1.0,8.0,3.5534709193245773,8.5,0
Gene_823,1.0,8.0,4.272983114446529,8.5,0
Gene_822,1.0,8.0,5.118198874296436,8.5,0
Gene_821,1.0,8.0,3.687617260787992,8.5,0
Gene_820,1.0,8.0,7.455909943714822,8.5,0
Gene_819,1.0,8.0,5.778611632270168,8.5,0
Gene_818,1.0,8.0,5.362101313320825,8.5,0
Gene_817,1.0,8.0,4.392120075046904,8.5,0
Gene_816,1.0,8.0,4.563789868667917,8.5,0
Gene_847,1.0,8.0,5.333020637898686,8.5,0
Gene_846,1.0,8.0,5.885553470919325,8.5,0
Gene_845,1.0,8.0,5.699812382739212,8.5,0
Gene_844,1.0,8.0,4.916510318949343,8.5,0
Gene_843,1.0,8.0,5.670731707317074,8.5,0
Gene_842,1.0,8.0,4.49624765478424,8.5,0
Gene_841,1.0,8.0,4.777673545966229,8.5,0
Gene_840,1.0,8.0,5.044090056285179,8.5,0
Gene_839,1.0,8.0,4.8639774859287055,8.5,0
Gene_838,1.0,8.0,5.48968105065666,8.5,0
Gene_837,1.0,8.0,3.8667917448405253,8.5,0
Gene_836,1.0,8.0,5.875234521575985,8.5,0
Gene_835,1.0,8.0,4.324577861163227,8.5,0
Gene_834,1.0,8.0,6.467166979362101,8.5,0
Gene_833,1.0,8.0,4.588180112570356,8.5,0
Gene_832,1.0,8.0,4.806754221388368,8.5,0
Gene_863,1.0,8.0,4.419324577861163,8.5,0
Gene_862,1.0,8.0,5.078799249530956,8.5,0
Gene_861,1.0,8.0,4.776735459662289,8.5,0
Gene_860,1.0,8.0,4.666979362101314,8.5,0
Gene_859,1.0,8.0,5.059099437148218,8.5,0
Gene_858,1.0,8.0,5.49906191369606,8.5,0
Gene_857,1.0,8.0,5.945590994371482,8.5,0
Gene_856,1.0,8.0,5.028142589118199,8.5,0
Gene_855,1.0,8.0,4.962476547842401,8.5,0
Gene_854,1.0,8.0,4.8836772983114445,8.5,0
Gene_853,1.0,8.0,5.2288930581613515,8.5,0
Gene_852,1.0,8.0,6.498123827392121,8.5,0
Gene_851,1.0,8.0,5.443714821763602,8.5,0
Gene_850,1.0,8.0,4.814258911819888,8.5,0
Gene_849,1.0,8.0,5.00656660412758,8.5,0
Gene_848,1.0,8.0,5.7195121951219505,8.5,0
Gene_879,1.0,8.0,4.969981238273921,8.5,0
Gene_878,1.0,8.0,4.757035647279549,8.5,0
Gene_877,1.0,8.0,4.6557223264540335,8.5,0
Gene_876,1.0,8.0,5.473733583489682,8.5,0
Gene_875,1.0,8.0,5.662288930581614,8.5,0
Gene_874,1.0,8.0,4.380863039399625,8.5,0
Gene_873,1.0,8.0,5.936210131332082,8.5,0
Gene_872,1.0,8.0,4.643527204502814,8.5,0
Gene_871,1.0,8.0,5.602251407129456,8.5,0
Gene_870,1.0,8.0,4.75140712945591,8.5,0
Gene_869,1.0,8.0,4.966228893058162,8.5,0
Gene_868,1.0,8.0,5.5009380863039405,8.5,0
Gene_867,1.0,8.0,5.3076923076923075,8.5,0
Gene_866,1.0,8.0,4.559099437148218,8.5,0
Gene_865,1.0,8.0,5.23452157598499,8.5,0
Gene_864,1.0,8.0,3.2617260787992493,8.5,0
Gene_895,1.0,8.0,6.651031894934334,8.5,0
Gene_894,1.0,8.0,5.637898686679175,8.5,0
Gene_893,1.0,8.0,6.375234521575985,8.5,0
Gene_892,1.0,8.0,4.422138836772983,8.5,0
Gene_891,1.0,8.0,6.623827392120075,8.5,0
Gene_890,1.0,8.0,4.030018761726079,8.5,0
Gene_889,1.0,8.0,4.401500938086304,8.5,0
Gene_888,1.0,8.0,4.493433395872421,8.5,0
Gene_887,1.0,8.0,4.296435272045028,8.5,0
Gene_886,1.0,8.0,3.5459662288930582,8.5,0
Gene_885,1.0,8.0,5.717636022514071,8.5,0
Gene_884,1.0,8.0,3.5844277673545966,8.5,0
Gene_883,1.0,8.0,4.4990619136960595,8.5,0
Gene_882,1.0,8.0,3.4305816135084424,8.5,0
Gene_881,1.0,8.0,4.786116322701688,8.5,0
Gene_880,1.0,8.0,3.7570356472795496,8.5,0
Gene_911,1.0,8.0,4.926829268292683,8.5,0
Gene_910,1.0,8.0,4.965290806754221,8.5,0
Gene_909,1.0,8.0,4.878048780487805,8.5,0
Gene_908,1.0,8.0,4.976547842401501,8.5,0
Gene_907,1.0,8.0,5.00750469043152,8.5,0
Gene_906,1.0,8.0,4.3836772983114445,8.5,0
Gene_905,1.0,8.0,4.5919324577861165,8.5,0
Gene_904,1.0,8.0,4.028142589118199,8.5,0
Gene_903,1.0,8.0,5.73076923076923,8.5,0
Gene_902,1.0,8.0,4.804878048780488,8.5,0
Gene_901,1.0,8.0,5.6163227016885555,8.5,0
Gene_900,1.0,8.0,4.50562851782364,8.5,0
Gene_899,1.0,8.0,5.9033771106941835,8.5,0
Gene_898,1.0,8.0,3.0131332082551587,8.5,0
Gene_897,1.0,8.0,4.196060037523452,8.5,0
Gene_896,1.0,8.0,4.031894934333958,8.5,0
Gene_927,1.0,8.0,5.685741088180113,8.5,0
Gene_926,1.0,8.0,5.24953095684803,8.5,0
Gene_925,1.0,8.0,4.26078799249531,8.5,0
Gene_924,1.0,8.0,6.556285178236399,8.5,0
Gene_923,1.0,8.0,5.703564727954972,8.5,0
Gene_922,1.0,8.0,6.335834896810506,8.5,0
Gene_921,1.0,8.0,5.669793621013133,8.5,0
Gene_920,1.0,8.0,5.74202626641651,8.5,0
Gene_919,1.0,8.0,3.3123827392120075,8.5,0
Gene_918,1.0,8.0,4.74015009380863,8.5,0
Gene_917,1.0,8.0,4.365853658536586,8.5,0
Gene_916,1.0,8.0,3.285178236397748,8.5,0
Gene_915,1.0,8.0,4.952157598499062,8.5,0
Gene_914,1.0,8.0,4.99249530956848,8.5,0
Gene_913,1.0,8.0,5.138836772983114,8.5,0
Gene_912,1.0,8.0,6.063789868667917,8.5,0
Gene_943,1.0,8.0,5.621013133208256,8.5,0
Gene_942,1.0,8.0,6.315196998123827,8.5,0
Gene_941,1.0,8.0,5.179174484052533,8.5,0
Gene_940,1.0,8.0,4.803001876172608,8.5,0
Gene_939,1.0,8.0,5.598499061913697,8.5,0
Gene_938,1.0,8.0,4.5356472795497185,8.5,0
Gene_937,1.0,8.0,6.26266416510319,8.5,0
Gene_936,1.0,8.0,4.9399624765478425,8.5,0
Gene_935,1.0,8.0,4.038461538461538,8.5,0
Gene_934,1.0,8.0,5.547842401500938,8.5,0
Gene_933,1.0,8.0,4.864915572232645,8.5,0
Gene_932,1.0,8.0,5.843339587242027,8.5,0
Gene_931,1.0,8.0,6.742026266416511,8.5,0
Gene_930,1.0,8.0,5.1360225140712945,8.5,0
Gene_929,1.0,8.0,3.7242026266416506,8.5,0
Gene_928,1.0,8.0,4.853658536585366,8.5,0
Gene_959,1.0,8.0,6.224202626641651,8.5,0
Gene_958,1.0,8.0,6.969043151969982,8.5,0
Gene_957,1.0,8.0,4.045966228893058,8.5,0
Gene_956,1.0,8.0,3.5178236397748592,8.5,0
Gene_955,1.0,8.0,4.633208255159475,8.5,0
Gene_954,1.0,8.0,4.176360225140713,8.5,0
Gene_953,1.0,8.0,4.216697936210131,8.5,0
Gene_952,1.0,8.0,6.566604127579739,8.5,0
Gene_951,1.0,8.0,5.445590994371482,8.5,0
Gene_950,1.0,8.0,3.764540337711069,8.5,0
Gene_949,1.0,8.0,4.3320825515947465,8.5,0
Gene_948,1.0,8.0,6.414634146341464,8.5,0
Gene_947,1.0,8.0,5.362101313320825,8.5,0
Gene_946,1.0,8.0,3.9549718574108814,8.5,0
Gene_945,1.0,8.0,4.799249530956848,8.5,0
Gene_944,1.0,8.0,4.442776735459662,8.5,0
Gene_975,1.0,8.0,5.24859287054409,8.5,0
Gene_974,1.0,8.0,4.425891181988743,8.5,0
Gene_973,1.0,8.0,4.007504690431519,8.5,0
Gene_972,1.0,8.0,4.954971857410882,8.5,0
Gene_971,1.0,8.0,5.99718574108818,8.5,0
Gene_970,1.0,8.0,5.026266416510319,8.5,0
Gene_969,1.0,8.0,5.886491557223264,8.5,0
Gene_968,1.0,8.0,4.039399624765478,8.5,0
Gene_967,1.0,8.0,5.468105065666041,8.5,0
Gene_966,1.0,8.0,5.355534709193246,8.5,0
Gene_965,1.0,8.0,4.074108818011258,8.5,0
Gene_964,1.0,8.0,4.74296435272045,8.5,0
Gene_963,1.0,8.0,5.356472795497186,8.5,0
Gene_962,1.0,8.0,6.48217636022514,8.5,0
Gene_961,1.0,8.0,5.050656660412757,8.5,0
Gene_960,1.0,8.0,4.50844277673546,8.5,0
Gene_991,1.0,8.0,6.195121951219512,8.5,0
Gene_990,1.0,8.0,5.306754221388368,8.5,0
Gene_989,1.0,8.0,4.791744840525328,8.5,0
Gene_988,1.0,8.0,4.547842401500938,8.5,0
Gene_987,1.0,8.0,3.706378986866792,8.5,0
Gene_986,1.0,8.0,5.550656660412758,8.5,0
Gene_985,1.0,8.0,3.898686679174484,8.5,0
Gene_984,1.0,8.0,6.742026266416511,8.5,0
Gene_983,1.0,8.0,6.00750469043152,8.5,0
Gene_982,1.0,8.0,2.9549718574108814,8.5,0
Gene_981,1.0,8.0,4.973733583489681,8.5,0
Gene_980,1.0,8.0,4.049718574108818,8.5,0
Gene_979,1.0,8.0,5.618198874296435,8.5,0
Gene_978,1.0,8.0,4.803939962476548,8.5,0
Gene_977,1.0,8.0,5.061913696060038,8.5,0
